j#,name,pos,g,a,p,pim,ts,+/-,tot,shf,sog,ga,svs,game_id,team,matchup,year,gwg,Pos,Pos_ID
1,SVENSSON TRAFF Ebba,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,GK,1
30,SODERBERG Emma,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,GK,2
1,SVENSSON TRAFF Ebba,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,1.0,18.0,8,swe,swe-ita,2026,0.0,GK,1
30,SODERBERG Emma,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,swe,swe-ita,2026,0.0,GK,2
10,ABATANGELO Aurora,F,0.0,0.0,0.0,0.0,1.0,0.0,14:01,25.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,RW,1
11,REYES Justine,F,0.0,0.0,0.0,0.0,1.0,-1.0,17:55,28.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,LW,1
17,FANTIN Matilde,F,0.0,0.0,0.0,2.0,3.0,-1.0,17:32,24.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,C,1
18,STOCKER Franziska,D,1.0,0.0,1.0,0.0,3.0,0.0,22:55,27.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,RD,1
93,MATTIVI Nadia,D,0.0,0.0,0.0,2.0,2.0,-3.0,23:26,29.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,LD,1
8,CAUMO Anna,F,0.0,0.0,0.0,0.0,2.0,-4.0,22:18,21.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,RW,2
12,ROCCELLA Rebecca,F,0.0,0.0,0.0,0.0,0.0,-2.0,13:17,17.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,LW,2
13,LOBIS Laura,D,0.0,0.0,0.0,0.0,0.0,-2.0,18:35,25.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,LD,2
19,DELLA ROVERE Kristin,F,0.0,0.0,0.0,0.0,1.0,-3.0,21:59,25.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,C,2
77,FORTINO Laura,D,0.0,0.0,0.0,0.0,1.0,-2.0,26:33,34.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,RD,2
2,VARANO Amie,D,0.0,0.0,0.0,0.0,1.0,0.0,12:55,21.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,RD,3
3,HEIDENBERGER Manuela,F,0.0,0.0,0.0,0.0,1.0,-1.0,13:33,19.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,LW,3
21,MAZZOCCHI Marta,F,0.0,0.0,0.0,0.0,0.0,0.0,8:05,14.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,RW,3
27,GUERRIERO Kristen,D,0.0,0.0,0.0,0.0,0.0,-1.0,11:56,20.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,LD,3
82,TUTINO Kayla,F,0.0,0.0,0.0,0.0,2.0,-2.0,15:49,21.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,C,3
14,BONAFINI Eleonora,F,0.0,0.0,0.0,0.0,1.0,0.0,7:58,9.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,RW,4
15,NICCOLAI Greta,F,0.0,0.0,0.0,0.0,0.0,0.0,4:34,8.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,C,4
22,KANEPPELE Sara,F,0.0,0.0,0.0,0.0,0.0,-1.0,5:38,13.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,LW,4
55,PIERRI Jacquie,D,0.0,0.0,0.0,0.0,0.0,-2.0,9:05,11.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,LD,4
4,SALETTA Carola,F,0.0,0.0,0.0,0.0,0.0,0.0,6:56,11.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,LW,5
1,DURANTE Gabriella,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,GK,2
25,FEDEL Martina,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,ita,swe-ita,2026,0.0,GK,1
1,DURANTE Gabriella,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.0,1.0,14.0,8,ita,swe-ita,2026,0.0,GK,2
25,FEDEL Martina,GK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,32.0,5.0,27.0,8,ita,swe-ita,2026,0.0,GK,1
